Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-05-10,DK,Denmark,EURO,802,259076,0,2529
2021-05-11,DK,Denmark,EURO,1130,260206,0,2529
2021-05-12,DK,Denmark,EURO,1300,261506,2,2531
2021-05-13,DK,Denmark,EURO,1157,262663,0,2531
2021-05-14,DK,Denmark,EURO,905,263568,0,2531
2021-05-15,DK,Denmark,EURO,872,264440,1,2532
2021-05-16,DK,Denmark,EURO,941,265381,3,2535
2021-05-17,DK,Denmark,EURO,920,266301,1,2536
2021-05-18,DK,Denmark,EURO,1150,267451,1,2537
2021-05-19,DK,Denmark,EURO,1156,268607,1,2538
2021-05-20,DK,Denmark,EURO,1138,269745,0,2538
2021-05-21,DK,Denmark,EURO,1017,270762,1,2539
2021-05-22,DK,Denmark,EURO,829,271591,0,2539
2021-05-23,DK,Denmark,EURO,785,272376,1,2540
2021-05-24,DK,Denmark,EURO,801,273177,2,2542
2021-05-25,DK,Denmark,EURO,860,274037,1,2543
2021-05-26,DK,Denmark,EURO,1100,275137,1,2544
2021-05-27,DK,Denmark,EURO,1199,276336,1,2545
2021-05-28,DK,Denmark,EURO,997,277333,2,2547
2021-05-29,DK,Denmark,EURO,923,278256,1,2548
2021-05-30,DK,Denmark,EURO,815,279071,2,2550
2021-05-31,DK,Denmark,EURO,823,279894,0,2550
2021-06-01,DK,Denmark,EURO,1016,280910,0,2550
2021-06-02,DK,Denmark,EURO,1103,282013,0,2550
2021-06-03,DK,Denmark,EURO,929,282942,1,2551
2021-06-04,DK,Denmark,EURO,751,283693,0,2551
2021-06-05,DK,Denmark,EURO,706,284399,0,2551
2021-06-06,DK,Denmark,EURO,624,285023,1,2552
2021-06-07,DK,Denmark,EURO,546,285569,0,2552
2021-06-08,DK,Denmark,EURO,622,286191,2,2554
2021-06-09,DK,Denmark,EURO,513,286704,0,2554
2021-06-10,DK,Denmark,EURO,482,287186,0,2554
2021-06-11,DK,Denmark,EURO,419,287605,3,2557
2021-06-12,DK,Denmark,EURO,316,287921,1,2558
2021-06-13,DK,Denmark,EURO,248,288169,1,2559
2021-06-14,DK,Denmark,EURO,229,288398,0,2559
2021-06-15,DK,Denmark,EURO,311,288709,2,2561
2021-06-16,DK,Denmark,EURO,308,289017,2,2563
2021-06-17,DK,Denmark,EURO,288,289305,0,2563
2021-06-18,DK,Denmark,EURO,213,289518,0,2563
2021-06-19,DK,Denmark,EURO,203,289721,1,2564
2021-06-20,DK,Denmark,EURO,173,289894,1,2565
2021-06-21,DK,Denmark,EURO,161,290055,1,2566
2021-06-22,DK,Denmark,EURO,189,290244,0,2566
2021-06-23,DK,Denmark,EURO,175,290419,0,2566
2021-06-24,DK,Denmark,EURO,206,290625,0,2566
2021-06-25,DK,Denmark,EURO,213,290838,0,2566
2021-06-26,DK,Denmark,EURO,191,291029,0,2566
2021-06-27,DK,Denmark,EURO,145,291174,2,2568
2021-06-28,DK,Denmark,EURO,186,291360,1,2569
2021-06-29,DK,Denmark,EURO,289,291649,1,2570
2021-06-30,DK,Denmark,EURO,398,292047,1,2571
2021-07-01,DK,Denmark,EURO,480,292527,0,2571
2021-07-02,DK,Denmark,EURO,387,292914,0,2571
2021-07-03,DK,Denmark,EURO,373,293287,2,2573
2021-07-04,DK,Denmark,EURO,355,293642,0,2573
2021-07-05,DK,Denmark,EURO,405,294047,0,2573
2021-07-06,DK,Denmark,EURO,677,294724,1,2574
2021-07-07,DK,Denmark,EURO,660,295384,0,2574
2021-07-08,DK,Denmark,EURO,618,296002,0,2574
2021-07-09,DK,Denmark,EURO,543,296545,0,2574
2021-07-10,DK,Denmark,EURO,567,297112,0,2574
2021-07-11,DK,Denmark,EURO,655,297767,1,2575
2021-07-12,DK,Denmark,EURO,923,298690,0,2575
2021-07-13,DK,Denmark,EURO,1112,299802,0,2575
2021-07-14,DK,Denmark,EURO,1218,301020,0,2575
2021-07-15,DK,Denmark,EURO,1190,302210,0,2575
2021-07-16,DK,Denmark,EURO,1037,303247,2,2577
2021-07-17,DK,Denmark,EURO,809,304056,1,2578
2021-07-18,DK,Denmark,EURO,778,304834,0,2578
2021-07-19,DK,Denmark,EURO,722,305556,0,2578
2021-07-20,DK,Denmark,EURO,854,306410,0,2578
2021-07-21,DK,Denmark,EURO,809,307219,0,2578
2021-07-22,DK,Denmark,EURO,800,308019,1,2579
2021-07-23,DK,Denmark,EURO,700,308719,0,2579
2021-07-24,DK,Denmark,EURO,732,309451,0,2579
2021-07-25,DK,Denmark,EURO,635,310086,0,2579
2021-07-26,DK,Denmark,EURO,771,310857,0,2579
2021-07-27,DK,Denmark,EURO,1029,311886,2,2581
2021-07-28,DK,Denmark,EURO,966,312852,2,2583
2021-07-29,DK,Denmark,EURO,985,313837,0,2583
2021-07-30,DK,Denmark,EURO,887,314724,1,2584
2021-07-31,DK,Denmark,EURO,847,315571,1,2585
2021-08-01,DK,Denmark,EURO,750,316321,0,2585
2021-08-02,DK,Denmark,EURO,836,317157,1,2586
2021-08-03,DK,Denmark,EURO,910,318067,0,2586
2021-08-04,DK,Denmark,EURO,885,318952,0,2586
2021-08-05,DK,Denmark,EURO,922,319874,1,2587
2021-08-06,DK,Denmark,EURO,930,320804,1,2588
2021-08-07,DK,Denmark,EURO,914,321718,0,2588
2021-08-08,DK,Denmark,EURO,850,322568,0,2588
2021-08-09,DK,Denmark,EURO,983,323551,1,2589
2021-08-10,DK,Denmark,EURO,1097,324648,1,2590
2021-08-11,DK,Denmark,EURO,1082,325730,1,2591
2021-08-12,DK,Denmark,EURO,990,326720,2,2593
2021-08-13,DK,Denmark,EURO,1002,327722,0,2593
2021-08-14,DK,Denmark,EURO,966,328688,3,2596
2021-08-15,DK,Denmark,EURO,834,329522,1,2597
2021-08-16,DK,Denmark,EURO,943,330465,0,2597
2021-08-17,DK,Denmark,EURO,1103,331568,1,2598
2021-08-18,DK,Denmark,EURO,1027,332595,1,2599
2021-08-19,DK,Denmark,EURO,980,333575,1,2600
2021-08-20,DK,Denmark,EURO,1026,334601,1,2601
2021-08-21,DK,Denmark,EURO,993,335594,1,2602
2021-08-22,DK,Denmark,EURO,774,336368,1,2603
2021-08-23,DK,Denmark,EURO,996,337364,2,2605
2021-08-24,DK,Denmark,EURO,1055,338419,1,2606
2021-08-25,DK,Denmark,EURO,1015,339434,2,2608
2021-08-26,DK,Denmark,EURO,960,340394,1,2609
2021-08-27,DK,Denmark,EURO,1035,341429,1,2610
2021-08-28,DK,Denmark,EURO,743,342172,2,2612
2021-08-29,DK,Denmark,EURO,675,342847,3,2615
2021-08-30,DK,Denmark,EURO,781,343628,2,2617
2021-08-31,DK,Denmark,EURO,910,344538,2,2619
2021-09-01,DK,Denmark,EURO,822,345360,1,2620
2021-09-02,DK,Denmark,EURO,722,346082,0,2620
2021-09-03,DK,Denmark,EURO,590,346672,1,2621
2021-09-04,DK,Denmark,EURO,540,347212,4,2625
2021-09-05,DK,Denmark,EURO,422,347634,2,2627
2021-09-06,DK,Denmark,EURO,479,348113,0,2627
2021-09-07,DK,Denmark,EURO,592,348705,2,2629
2021-09-08,DK,Denmark,EURO,612,349317,4,2633
2021-09-09,DK,Denmark,EURO,502,349819,4,2637
2021-09-10,DK,Denmark,EURO,495,350314,6,2643
2021-09-11,DK,Denmark,EURO,382,350696,4,2647
2021-09-12,DK,Denmark,EURO,314,351010,2,2649
2021-09-13,DK,Denmark,EURO,333,351343,1,2650
2021-09-14,DK,Denmark,EURO,413,351756,2,2652
2021-09-15,DK,Denmark,EURO,347,352103,0,2652
2021-09-16,DK,Denmark,EURO,317,352420,3,2655
2021-09-17,DK,Denmark,EURO,308,352728,3,2658
2021-09-18,DK,Denmark,EURO,312,353040,5,2663
2021-09-19,DK,Denmark,EURO,209,353249,1,2664
2021-09-20,DK,Denmark,EURO,271,353520,3,2667
2021-09-21,DK,Denmark,EURO,380,353900,3,2670
2021-09-22,DK,Denmark,EURO,341,354241,3,2673
2021-09-23,DK,Denmark,EURO,357,354598,1,2674
2021-09-24,DK,Denmark,EURO,370,354968,4,2678
2021-09-25,DK,Denmark,EURO,351,355319,2,2680
2021-09-26,DK,Denmark,EURO,337,355656,2,2682
2021-09-27,DK,Denmark,EURO,359,356015,3,2685
2021-09-28,DK,Denmark,EURO,492,356507,2,2687
2021-09-29,DK,Denmark,EURO,530,357037,5,2692
2021-09-30,DK,Denmark,EURO,411,357448,2,2694
2021-10-01,DK,Denmark,EURO,446,357894,2,2696
2021-10-02,DK,Denmark,EURO,401,358295,3,2699
2021-10-03,DK,Denmark,EURO,325,358620,3,2702
2021-10-04,DK,Denmark,EURO,409,359029,1,2703
2021-10-05,DK,Denmark,EURO,552,359581,0,2703
2021-10-06,DK,Denmark,EURO,566,360147,0,2703
2021-10-07,DK,Denmark,EURO,637,360784,2,2705
2021-10-08,DK,Denmark,EURO,656,361440,2,2707
2021-10-09,DK,Denmark,EURO,607,362047,2,2709
2021-10-10,DK,Denmark,EURO,471,362518,0,2709
2021-10-11,DK,Denmark,EURO,558,363076,3,2712
2021-10-12,DK,Denmark,EURO,760,363836,2,2714
2021-10-13,DK,Denmark,EURO,765,364601,2,2716
2021-10-14,DK,Denmark,EURO,757,365358,0,2716
2021-10-15,DK,Denmark,EURO,776,366134,4,2720
2021-10-16,DK,Denmark,EURO,658,366792,1,2721
2021-10-17,DK,Denmark,EURO,600,367392,2,2723
2021-10-18,DK,Denmark,EURO,719,368111,3,2726
2021-10-19,DK,Denmark,EURO,973,369084,4,2730
2021-10-20,DK,Denmark,EURO,1128,370212,1,2731
2021-10-21,DK,Denmark,EURO,1292,371504,3,2734
2021-10-22,DK,Denmark,EURO,1416,372920,2,2736
2021-10-23,DK,Denmark,EURO,1243,374163,2,2738
2021-10-24,DK,Denmark,EURO,1210,375373,1,2739
2021-10-25,DK,Denmark,EURO,1456,376829,1,2740
2021-10-26,DK,Denmark,EURO,1627,378456,0,2740
2021-10-27,DK,Denmark,EURO,1918,380374,4,2744
2021-10-28,DK,Denmark,EURO,1841,382215,3,2747
2021-10-29,DK,Denmark,EURO,1790,384005,2,2749
2021-10-30,DK,Denmark,EURO,1629,385634,1,2750
2021-10-31,DK,Denmark,EURO,1413,387047,4,2754
2021-11-01,DK,Denmark,EURO,1730,388777,3,2757
2021-11-02,DK,Denmark,EURO,2221,390998,2,2759
2021-11-03,DK,Denmark,EURO,2342,393340,0,2759
2021-11-04,DK,Denmark,EURO,2326,395666,3,2762
2021-11-05,DK,Denmark,EURO,2360,398026,3,2765
2021-11-06,DK,Denmark,EURO,2228,400254,8,2773
2021-11-07,DK,Denmark,EURO,1966,402220,3,2776
2021-11-08,DK,Denmark,EURO,2601,404821,4,2780
2021-11-09,DK,Denmark,EURO,3343,408164,4,2784
2021-11-10,DK,Denmark,EURO,3564,411728,1,2785
2021-11-11,DK,Denmark,EURO,3519,415247,3,2788
2021-11-12,DK,Denmark,EURO,3445,418692,4,2792
2021-11-13,DK,Denmark,EURO,2981,421673,4,2796
2021-11-14,DK,Denmark,EURO,2915,424588,6,2802
2021-11-15,DK,Denmark,EURO,3078,427666,9,2811
2021-11-16,DK,Denmark,EURO,4509,432175,6,2817
2021-11-17,DK,Denmark,EURO,4130,436305,10,2827
2021-11-18,DK,Denmark,EURO,3948,440253,4,2831
2021-11-19,DK,Denmark,EURO,4173,444426,3,2834
2021-11-20,DK,Denmark,EURO,4100,448526,8,2842
2021-11-21,DK,Denmark,EURO,3710,452236,8,2850
2021-11-22,DK,Denmark,EURO,3675,455911,4,2854
2021-11-23,DK,Denmark,EURO,4489,460400,4,2858
2021-11-24,DK,Denmark,EURO,4702,465102,7,2865
2021-11-25,DK,Denmark,EURO,4011,469113,11,2876
2021-11-26,DK,Denmark,EURO,4078,473191,10,2886
2021-11-27,DK,Denmark,EURO,4147,477338,12,2898
2021-11-28,DK,Denmark,EURO,3836,481174,12,2910
2021-11-29,DK,Denmark,EURO,3878,485052,10,2920
2021-11-30,DK,Denmark,EURO,5066,490118,15,2935
2021-12-01,DK,Denmark,EURO,5403,495521,10,2945
2021-12-02,DK,Denmark,EURO,4527,500048,13,2958
2021-12-03,DK,Denmark,EURO,4571,504619,5,2963
2021-12-04,DK,Denmark,EURO,5158,509777,13,2976
2021-12-05,DK,Denmark,EURO,5089,514866,12,2988
2021-12-06,DK,Denmark,EURO,4794,519660,9,2997
2021-12-07,DK,Denmark,EURO,7081,526741,7,3004
2021-12-08,DK,Denmark,EURO,7320,534061,9,3013
2021-12-09,DK,Denmark,EURO,6661,540722,7,3020
2021-12-10,DK,Denmark,EURO,6635,547357,16,3036
2021-12-11,DK,Denmark,EURO,6931,554288,8,3044
2021-12-12,DK,Denmark,EURO,6690,560978,9,3053
2021-12-13,DK,Denmark,EURO,7136,568114,11,3064
2021-12-14,DK,Denmark,EURO,10570,578684,6,3070
2021-12-15,DK,Denmark,EURO,10426,589110,10,3080
2021-12-16,DK,Denmark,EURO,10090,599200,8,3088
2021-12-17,DK,Denmark,EURO,10548,609748,11,3099
2021-12-18,DK,Denmark,EURO,11025,620773,10,3109
2021-12-19,DK,Denmark,EURO,10414,631187,14,3123
2021-12-20,DK,Denmark,EURO,10592,641779,12,3135
2021-12-21,DK,Denmark,EURO,13873,655652,13,3148
2021-12-22,DK,Denmark,EURO,13627,669279,12,3160
2021-12-23,DK,Denmark,EURO,12205,681484,11,3171
2021-12-24,DK,Denmark,EURO,13191,694675,14,3185
2021-12-25,DK,Denmark,EURO,7366,702041,19,3204
2021-12-26,DK,Denmark,EURO,8195,710236,10,3214
2021-12-27,DK,Denmark,EURO,11467,721703,11,3225
2021-12-28,DK,Denmark,EURO,23866,745569,11,3236
2021-12-29,DK,Denmark,EURO,23177,768746,8,3244
2021-12-30,DK,Denmark,EURO,18236,786982,12,3256
2021-12-31,DK,Denmark,EURO,20326,807308,9,3265
2022-01-01,DK,Denmark,EURO,10190,817498,9,3274
2022-01-02,DK,Denmark,EURO,9069,826567,11,3285
2022-01-03,DK,Denmark,EURO,4669,831236,12,3297
2022-01-04,DK,Denmark,EURO,8801,840037,10,3307
2022-01-05,DK,Denmark,EURO,25073,865110,15,3322
2022-01-06,DK,Denmark,EURO,28283,893393,15,3337
2022-01-07,DK,Denmark,EURO,25995,919388,16,3353
2022-01-08,DK,Denmark,EURO,18261,937649,17,3370
2022-01-09,DK,Denmark,EURO,12588,950237,17,3387
2022-01-10,DK,Denmark,EURO,19248,969485,15,3402
2022-01-11,DK,Denmark,EURO,14414,983899,16,3418
2022-01-12,DK,Denmark,EURO,22396,1006295,17,3435
2022-01-13,DK,Denmark,EURO,24343,1030638,18,3453
2022-01-14,DK,Denmark,EURO,25751,1056389,17,3470
2022-01-15,DK,Denmark,EURO,23614,1080003,15,3485
2022-01-16,DK,Denmark,EURO,25034,1105037,13,3498
2022-01-17,DK,Denmark,EURO,26169,1131206,9,3507
2022-01-18,DK,Denmark,EURO,28780,1159986,18,3525
2022-01-19,DK,Denmark,EURO,33493,1193479,11,3536
2022-01-20,DK,Denmark,EURO,38759,1232238,8,3544
2022-01-21,DK,Denmark,EURO,40626,1272864,25,3569
2022-01-22,DK,Denmark,EURO,46831,1319695,22,3591
2022-01-23,DK,Denmark,EURO,36120,1355815,21,3612
2022-01-24,DK,Denmark,EURO,42018,1397833,10,3622
2022-01-25,DK,Denmark,EURO,40348,1438181,15,3637
2022-01-26,DK,Denmark,EURO,46590,1484771,15,3652
2022-01-27,DK,Denmark,EURO,46747,1531518,21,3673
2022-01-28,DK,Denmark,EURO,51033,1582551,21,3694
2022-01-29,DK,Denmark,EURO,53655,1636206,18,3712
2022-01-30,DK,Denmark,EURO,41083,1677289,22,3734
2022-01-31,DK,Denmark,EURO,36196,1713485,18,3752
2022-02-01,DK,Denmark,EURO,29084,1742569,24,3776
2022-02-02,DK,Denmark,EURO,45366,1787935,18,3794
2022-02-03,DK,Denmark,EURO,55001,1842936,17,3811
2022-02-04,DK,Denmark,EURO,44225,1887161,10,3821
2022-02-05,DK,Denmark,EURO,40179,1927340,31,3852
2022-02-06,DK,Denmark,EURO,39190,1966530,20,3872
2022-02-07,DK,Denmark,EURO,36512,2003042,21,3893
2022-02-08,DK,Denmark,EURO,34849,2037891,31,3924
2022-02-09,DK,Denmark,EURO,49798,2087689,25,3949
2022-02-10,DK,Denmark,EURO,55120,2142809,22,3971
2022-02-11,DK,Denmark,EURO,53747,2196556,23,3994
2022-02-12,DK,Denmark,EURO,48170,2244726,31,4025
2022-02-13,DK,Denmark,EURO,44350,2289076,30,4055
2022-02-14,DK,Denmark,EURO,38323,2327399,39,4094
2022-02-15,DK,Denmark,EURO,29474,2356873,43,4137
2022-02-16,DK,Denmark,EURO,42978,2399851,24,4161
2022-02-17,DK,Denmark,EURO,42948,2442799,38,4199
2022-02-18,DK,Denmark,EURO,40600,2483399,36,4235
2022-02-19,DK,Denmark,EURO,35658,2519057,31,4266
2022-02-20,DK,Denmark,EURO,33304,2552361,29,4295
2022-02-21,DK,Denmark,EURO,25690,2578051,37,4332
2022-02-22,DK,Denmark,EURO,28883,2606934,35,4367
2022-02-23,DK,Denmark,EURO,30480,2637414,34,4401
2022-02-24,DK,Denmark,EURO,29040,2666454,46,4447
2022-02-25,DK,Denmark,EURO,25209,2691663,38,4485
2022-02-26,DK,Denmark,EURO,22784,2714447,37,4522
2022-02-27,DK,Denmark,EURO,17359,2731806,39,4561
2022-02-28,DK,Denmark,EURO,16454,2748260,44,4605
2022-03-01,DK,Denmark,EURO,16578,2764838,42,4647
2022-03-02,DK,Denmark,EURO,18561,2783399,34,4681
2022-03-03,DK,Denmark,EURO,20458,2803857,43,4724
2022-03-04,DK,Denmark,EURO,14466,2818323,38,4762
2022-03-05,DK,Denmark,EURO,19178,2837501,47,4809
2022-03-06,DK,Denmark,EURO,15735,2853236,48,4857
2022-03-07,DK,Denmark,EURO,10827,2864063,48,4905
2022-03-08,DK,Denmark,EURO,12225,2876288,43,4948
2022-03-09,DK,Denmark,EURO,15475,2891763,46,4994
2022-03-10,DK,Denmark,EURO,16958,2908721,46,5040
2022-03-11,DK,Denmark,EURO,14309,2923030,43,5083
2022-03-12,DK,Denmark,EURO,13820,2936850,34,5117
2022-03-13,DK,Denmark,EURO,7091,2943941,32,5149
2022-03-14,DK,Denmark,EURO,6658,2950599,46,5195
2022-03-15,DK,Denmark,EURO,7892,2958491,31,5226
2022-03-16,DK,Denmark,EURO,9947,2968438,34,5260
2022-03-17,DK,Denmark,EURO,9585,2978023,42,5302
2022-03-18,DK,Denmark,EURO,8326,2986349,28,5330
2022-03-19,DK,Denmark,EURO,7216,2993565,35,5365
2022-03-20,DK,Denmark,EURO,6352,2999917,30,5395
2022-03-21,DK,Denmark,EURO,4984,3004901,25,5420
2022-03-22,DK,Denmark,EURO,5221,3010122,36,5456
2022-03-23,DK,Denmark,EURO,7401,3017523,20,5476
2022-03-24,DK,Denmark,EURO,6291,3023814,29,5505
2022-03-25,DK,Denmark,EURO,5408,3029222,30,5535
2022-03-26,DK,Denmark,EURO,5654,3034876,30,5565
2022-03-27,DK,Denmark,EURO,4322,3039198,35,5600
2022-03-28,DK,Denmark,EURO,3359,3042557,25,5625
2022-03-29,DK,Denmark,EURO,3372,3045929,27,5652
2022-03-30,DK,Denmark,EURO,4502,3050431,15,5667
2022-03-31,DK,Denmark,EURO,4411,3054842,22,5689
2022-04-01,DK,Denmark,EURO,3931,3058773,9,5698
2022-04-02,DK,Denmark,EURO,3000,3061773,25,5723
2022-04-03,DK,Denmark,EURO,2852,3064625,22,5745
2022-04-04,DK,Denmark,EURO,2080,3066705,17,5762
2022-04-05,DK,Denmark,EURO,2266,3068971,15,5777
2022-04-06,DK,Denmark,EURO,3363,3072334,21,5798
2022-04-07,DK,Denmark,EURO,3214,3075548,15,5813
2022-04-08,DK,Denmark,EURO,2747,3078295,24,5837
2022-04-09,DK,Denmark,EURO,2680,3080975,24,5861
2022-04-10,DK,Denmark,EURO,2457,3083432,24,5885
2022-04-11,DK,Denmark,EURO,1722,3085154,23,5908
2022-04-12,DK,Denmark,EURO,1805,3086959,13,5921
2022-04-13,DK,Denmark,EURO,2683,3089642,11,5932
2022-04-14,DK,Denmark,EURO,2257,3091899,13,5945
2022-04-15,DK,Denmark,EURO,2259,3094158,16,5961
2022-04-16,DK,Denmark,EURO,1447,3095605,13,5974
2022-04-17,DK,Denmark,EURO,1410,3097015,11,5985
2022-04-18,DK,Denmark,EURO,1607,3098622,12,5997
2022-04-19,DK,Denmark,EURO,1214,3099836,11,6008
2022-04-20,DK,Denmark,EURO,1801,3101637,11,6019
2022-04-21,DK,Denmark,EURO,2351,3103988,11,6030
2022-04-22,DK,Denmark,EURO,2042,3106030,17,6047
2022-04-23,DK,Denmark,EURO,1634,3107664,13,6060
2022-04-24,DK,Denmark,EURO,1350,3109014,12,6072
2022-04-25,DK,Denmark,EURO,1005,3110019,12,6084
2022-04-26,DK,Denmark,EURO,983,3111002,21,6105
2022-04-27,DK,Denmark,EURO,1484,3112486,11,6116
2022-04-28,DK,Denmark,EURO,1207,3113693,9,6125
2022-04-29,DK,Denmark,EURO,1088,3114781,10,6135
2022-04-30,DK,Denmark,EURO,940,3115721,14,6149
2022-05-01,DK,Denmark,EURO,934,3116655,9,6158
2022-05-02,DK,Denmark,EURO,669,3117324,12,6170
2022-05-03,DK,Denmark,EURO,782,3118106,13,6183
2022-05-04,DK,Denmark,EURO,993,3119099,8,6191
2022-05-05,DK,Denmark,EURO,962,3120061,16,6207
2022-05-06,DK,Denmark,EURO,872,3120933,11,6218
2022-05-07,DK,Denmark,EURO,887,3121820,8,6226
2022-05-08,DK,Denmark,EURO,919,3122739,8,6234
2022-05-09,DK,Denmark,EURO,575,3123314,4,6238
2022-05-10,DK,Denmark,EURO,582,3123896,6,6244
2022-05-11,DK,Denmark,EURO,1003,3124899,8,6252
2022-05-12,DK,Denmark,EURO,850,3125749,8,6260
2022-05-13,DK,Denmark,EURO,742,3126491,11,6271
2022-05-14,DK,Denmark,EURO,765,3127256,7,6278
2022-05-15,DK,Denmark,EURO,427,3127683,7,6285
2022-05-16,DK,Denmark,EURO,488,3128171,2,6287
2022-05-17,DK,Denmark,EURO,570,3128741,6,6293
2022-05-18,DK,Denmark,EURO,803,3129544,3,6296
2022-05-19,DK,Denmark,EURO,744,3130288,8,6304
2022-05-20,DK,Denmark,EURO,664,3130952,8,6312
2022-05-21,DK,Denmark,EURO,0,3130952,0,6312
2022-05-22,DK,Denmark,EURO,0,3130952,0,6312
2022-05-23,DK,Denmark,EURO,0,3130952,0,6312
2022-05-24,DK,Denmark,EURO,0,3130952,0,6312
2022-05-25,DK,Denmark,EURO,2555,3133507,23,6335
2022-05-26,DK,Denmark,EURO,573,3134080,4,6339
2022-05-27,DK,Denmark,EURO,524,3134604,4,6343
2020-01-03,FI,Finland,EURO,0,0,0,0
2020-01-04,FI,Finland,EURO,1,1,0,0
2020-01-05,FI,Finland,EURO,0,1,0,0
2020-01-06,FI,Finland,EURO,0,1,0,0
2020-01-07,FI,Finland,EURO,0,1,0,0
2020-01-08,FI,Finland,EURO,0,1,0,0
2020-01-09,FI,Finland,EURO,0,1,0,0
2020-01-10,FI,Finland,EURO,0,1,0,0
2020-01-11,FI,Finland,EURO,0,1,0,0
2020-01-12,FI,Finland,EURO,0,1,0,0
2020-01-13,FI,Finland,EURO,0,1,0,0
2020-01-14,FI,Finland,EURO,0,1,0,0
2020-01-15,FI,Finland,EURO,0,1,0,0
2020-01-16,FI,Finland,EURO,0,1,0,0
2020-01-17,FI,Finland,EURO,0,1,0,0
2020-01-18,FI,Finland,EURO,0,1,0,0
2020-01-19,FI,Finland,EURO,0,1,0,0
2020-01-20,FI,Finland,EURO,0,1,0,0
2020-01-21,FI,Finland,EURO,0,1,0,0
2020-01-22,FI,Finland,EURO,0,1,0,0
2020-01-23,FI,Finland,EURO,0,1,0,0
2020-01-24,FI,Finland,EURO,0,1,0,0
2020-01-25,FI,Finland,EURO,0,1,0,0
2020-01-26,FI,Finland,EURO,0,1,0,0
2020-01-27,FI,Finland,EURO,0,1,0,0
2020-01-28,FI,Finland,EURO,0,1,0,0
2020-01-29,FI,Finland,EURO,1,2,0,0
2020-01-30,FI,Finland,EURO,0,2,0,0
2020-01-31,FI,Finland,EURO,0,2,0,0
2020-02-01,FI,Finland,EURO,0,2,0,0
2020-02-02,FI,Finland,EURO,0,2,0,0
2020-02-03,FI,Finland,EURO,0,2,0,0
2020-02-04,FI,Finland,EURO,0,2,0,0
2020-02-05,FI,Finland,EURO,0,2,0,0
2020-02-06,FI,Finland,EURO,0,2,0,0
2020-02-07,FI,Finland,EURO,0,2,0,0
2020-02-08,FI,Finland,EURO,0,2,0,0
2020-02-09,FI,Finland,EURO,0,2,0,0
2020-02-10,FI,Finland,EURO,0,2,0,0
2020-02-11,FI,Finland,EURO,1,3,0,0
2020-02-12,FI,Finland,EURO,0,3,0,0
2020-02-13,FI,Finland,EURO,0,3,0,0
2020-02-14,FI,Finland,EURO,0,3,0,0
2020-02-15,FI,Finland,EURO,0,3,0,0
2020-02-16,FI,Finland,EURO,0,3,0,0
2020-02-17,FI,Finland,EURO,0,3,0,0
2020-02-18,FI,Finland,EURO,0,3,0,0
2020-02-19,FI,Finland,EURO,0,3,0,0
2020-02-20,FI,Finland,EURO,0,3,0,0
2020-02-21,FI,Finland,EURO,0,3,0,0
2020-02-22,FI,Finland,EURO,0,3,0,0
2020-02-23,FI,Finland,EURO,1,4,0,0
2020-02-24,FI,Finland,EURO,0,4,0,0
2020-02-25,FI,Finland,EURO,0,4,0,0
2020-02-26,FI,Finland,EURO,1,5,0,0
2020-02-27,FI,Finland,EURO,0,5,0,0
2020-02-28,FI,Finland,EURO,1,6,0,0
2020-02-29,FI,Finland,EURO,3,9,0,0
2020-03-01,FI,Finland,EURO,1,10,0,0
2020-03-02,FI,Finland,EURO,1,11,0,0
2020-03-03,FI,Finland,EURO,0,11,0,0
2020-03-04,FI,Finland,EURO,4,15,0,0
2020-03-05,FI,Finland,EURO,6,21,0,0
2020-03-06,FI,Finland,EURO,1,22,0,0
2020-03-07,FI,Finland,EURO,7,29,1,1
2020-03-08,FI,Finland,EURO,7,36,0,1
2020-03-09,FI,Finland,EURO,9,45,0,1
2020-03-10,FI,Finland,EURO,17,62,0,1
2020-03-11,FI,Finland,EURO,54,116,0,1
2020-03-12,FI,Finland,EURO,76,192,0,1
2020-03-13,FI,Finland,EURO,60,252,0,1
2020-03-14,FI,Finland,EURO,28,280,1,2
2020-03-15,FI,Finland,EURO,29,309,1,3
2020-03-16,FI,Finland,EURO,53,362,0,3
2020-03-17,FI,Finland,EURO,52,414,1,4
2020-03-18,FI,Finland,EURO,47,461,2,6
2020-03-19,FI,Finland,EURO,90,551,0,6
2020-03-20,FI,Finland,EURO,99,650,1,7
2020-03-21,FI,Finland,EURO,87,737,1,8
2020-03-22,FI,Finland,EURO,87,824,2,10
2020-03-23,FI,Finland,EURO,78,902,1,11
2020-03-24,FI,Finland,EURO,84,986,4,15
2020-03-25,FI,Finland,EURO,99,1085,1,16
2020-03-26,FI,Finland,EURO,104,1189,5,21
2020-03-27,FI,Finland,EURO,113,1302,4,25
2020-03-28,FI,Finland,EURO,95,1397,2,27
2020-03-29,FI,Finland,EURO,77,1474,4,31
2020-03-30,FI,Finland,EURO,70,1544,10,41
2020-03-31,FI,Finland,EURO,129,1673,10,51
2020-04-01,FI,Finland,EURO,125,1798,7,58
2020-04-02,FI,Finland,EURO,149,1947,4,62
2020-04-03,FI,Finland,EURO,161,2108,6,68
2020-04-04,FI,Finland,EURO,199,2307,5,73
2020-04-05,FI,Finland,EURO,81,2388,7,80
2020-04-06,FI,Finland,EURO,122,2510,4,84
